月份,股票代號,股票名稱,最高價,最低價,加權(A/B)平均價,成交筆數,成交金額(A),成交股數(B),週轉率(%)
"11405","075349","中工凱基49購01","1.17","0.77","1.02","115","2080850","2030000","65.48"
"11405","07534P","華邦電元大49售02","1.89","0.91","1.07","11","541850","504000","10.08"
"11405","075350","新興凱基4B購01","1.33","0.82","1.10","20","359830","326000","10.86"
"11405","075351","晶豪科凱基49購04","1.60","0.68","1.31","38","766900","581000","18.74"
"11405","075352","大立光凱基49購04","2.46","1.66","1.94","62","2301380","1181000","38.09"
"11405","075353","威強電凱基4C購01","0.96","0.89","0.92","10","43490","47000","1.51"
"11405","075354","偉訓凱基51購01","1.07","0.72","0.91","28","364940","398000","7.96"
"11405","075355","嘉澤凱基49購04","0.98","0.66","0.82","170","4453570","5395000","168.59"
"11405","075356","神達凱基4C購02","1.92","0.79","1.46","78","1373560","940000","30.32"
"11405","075359","矽力凱基4C購01","2.91","1.71","2.16","30","380950","176000","5.67"
"11405","07535P","華邦電元大49售03","1.34","1.14","1.22","24","1119890","911000","18.22"
"11405","075360","迅得凱基4B購02","0.57","0.30","0.45","22","298430","651000","21.70"
"11405","075361","緯穎凱基4A購06","3.80","1.81","3.15","101","1635420","518000","16.70"
"11405","075362","臺股指凱基49購34","1.07","0.71","0.93","52","4211500","4517000","90.34"
"11405","075363","臺股指凱基49購35","1.34","0.54","0.94","95","2284580","2421000","48.42"
"11405","075364","台灣50群益49購07","2.05","1.73","1.92","2","9610","5000","0.19"
"11405","075365","T50正2群益49購04","0.70","0.56","0.58","6","16430","28000","5.60"
"11405","075366","FBNQ2X群益49購04","1.74","1.11","1.45","33","4195420","2881000","90.39"
"11405","075368","華城群益4C購03","0.43","0.33","0.41","3","24950","60000","2.40"
"11405","075369","華新群益49購07","1.13","1.13","1.13","2","135600","120000","4.80"
"11405","07536P","裕民元大49售01","2.16","1.44","1.89","7","53050","28000","1.12"
"11405","075370","喬山群益49購01","0.33","0.23","0.25","3","49610","195000","7.63"
"11405","075372","台達電群益49購05","4.21","1.96","3.01","27","789170","262000","5.89"
"11405","075373","鴻海群益56購01","0.48","0.36","0.44","27","1627060","3653000","141.58"
"11405","075375","台積電群益49購31","1.95","1.46","1.67","24","155680","93000","3.72"
"11405","075376","華邦電群益55購01","0.49","0.27","0.41","19","347010","841000","33.64"
"11405","075377","智邦群益49購06","2.90","1.70","2.33","62","692420","296000","11.75"
"11405","075378","鴻準群益49購03","1.45","0.96","1.20","40","695890","576000","13.38"
"11405","075379","華碩群益4B購01","1.61","1.51","1.55","8","31010","20000","0.80"
"11405","07537P","裕民元大49售02","2.17","1.94","1.98","13","844400","425000","17.00"
"11405","075380","微星群益49購03","1.44","0.87","1.19","125","2870730","2412000","95.71"
"11405","075381","台光電群益49購02","4.85","3.37","4.23","23","415000","98000","19.60"
"11405","075382","群光群益49購01","1.44","1.06","1.24","59","1782300","1431000","56.65"
"11405","075383","漢唐群益49購02","2.62","0.92","1.85","69","1406580","758000","29.51"
"11405","075384","京元電群益51購01","0.97","0.61","0.80","183","1927160","2384000","93.08"
"11405","075385","長榮群益49購04","5.55","2.31","3.75","54","2479600","661000","26.10"
"11405","075386","裕民群益51購01","0.77","0.66","0.71","15","151160","210000","8.40"
"11405","075387","慧洋群益4B購04","1.15","0.83","0.91","18","1932480","2121000","48.08"
"11405","075388","威強電群益4B購01","0.75","0.67","0.68","4","53400","78000","3.12"
"11405","075389","新日興群益49購04","0.46","0.16","0.25","4","25300","100000","2.06"
"11405","07538P","裕民元大49售03","2.24","1.93","2.01","20","2046240","1018000","40.72"
"11405","075390","玉晶光群益53購02","0.78","0.65","0.71","10","114680","160000","6.32"
"11405","075391","群創群益49購04","0.72","0.68","0.70","4","4200","6000","0.24"
"11405","075392","群創群益4A購02","1.75","1.21","1.45","41","1083590","746000","29.39"
"11405","075394","嘉澤群益49購03","0.98","0.66","0.83","106","4936260","5912000","121.39"
"11405","075395","神達群益49購07","1.89","0.75","1.41","317","12369230","8722000","312.39"
"11405","075396","永崴控群益49購03","1.89","1.26","1.44","24","427050","295000","11.56"
"11405","075397","亞翔群益49購12","3.15","2.26","2.74","140","7073320","2575000","57.95"
"11405","075398","力成群益49購02","0.63","0.45","0.55","97","1464260","2623000","104.92"
"11405","075399","世紀鋼群益51購02","2.55","2.34","2.43","5","80330","33000","1.32"
"11405","07539P","海華元大49售07","1.48","0.80","0.97","10","372990","382000","7.64"
"11405","075400","臺股指群益53購01","1.37","0.94","1.07","19","110350","103000","4.12"
"11405","075401","台積電統一47購01","4.01","2.95","3.43","76","1344670","392000","3.56"
"11405","075402","臺股指群益53購02","3.20","2.07","2.49","16","184590","74000","2.96"
"11405","075403","台灣50元大49購23","2.04","2.04","2.04","8","136680","67000","1.34"
"11405","075406","聯發科統一47購02","0.54","0.32","0.42","76","2208430","5249000","262.45"
"11405","075407","鉅祥統一47購01","0.08","0.04","0.05","2","3600","70000","0.70"
"11405","075408","台灣50元大49購24","1.88","1.87","1.87","121","3277340","1747000","34.94"
"11405","07540P","海華元大49售08","1.27","1.27","1.27","2","5080","4000","0.08"
"11405","075412","台灣50元大51購01","2.45","1.88","2.16","2","21650","10000","0.20"
"11405","075413","元黃金元大4B購01","2.45","1.26","1.82","115","3489560","1910000","38.20"
"11405","075415","日本反元大4B購01","0.48","0.33","0.39","80","2996640","7672000","153.44"
"11405","075416","元石油元大4B購01","0.89","0.69","0.75","10","59650","79000","1.58"
"11405","075417","元日2X元大54購01","0.93","0.67","0.82","59","789850","959000","9.59"
"11405","075418","元日2X元大55購01","0.84","0.61","0.72","69","1815480","2497000","24.97"
"11405","075419","訊芯統一47購01","0.16","0.09","0.10","4","430","4000","0.08"
"11405","07541P","T50正2台新49售01","3.21","2.62","2.92","7","90540","31000","1.03"
"11405","075420","元日2X元大57購01","0.82","0.58","0.69","311","17025370","24545000","245.45"
"11405","075421","中高息元大4A購01","0.36","0.36","0.36","1","1440","4000","0.04"
"11405","075422","中興電元大49購08","0.89","0.47","0.58","18","109430","186000","6.88"
"11405","075423","華城元大49購24","1.40","0.92","1.21","62","849330","698000","27.92"
"11405","075424","華城元大49購25","0.65","0.46","0.55","16","127090","227000","4.54"
"11405","075425","華城元大51購07","0.70","0.61","0.65","3","5240","8000","0.16"
"11405","075426","喬山元大49購01","0.66","0.26","0.35","22","442890","1258000","50.32"
"11405","075428","台積電元大49購23","0.34","0.34","0.34","1","27200","80000","1.60"
"11405","075429","台積電元大49購24","1.31","1.09","1.26","15","390550","308000","11.84"
"11405","07542P","南亞科永豐49售02","2.40","1.17","1.44","36","681830","473000","9.46"
"11405","075430","台積電元大51購18","1.31","0.91","0.93","5","287320","306000","6.12"
"11405","075431","華邦電元大49購18","0.84","0.42","0.58","36","1192210","2038000","81.52"
"11405","075432","鴻準元大49購05","1.05","0.76","0.85","127","3886420","4563000","169.00"
"11405","075433","大同元大49購04","1.15","1.15","1.15","1","230000","200000","6.66"
"11405","075434","南亞科元大49購12","2.71","1.72","2.25","35","639150","283000","5.66"
"11405","075435","南亞科元大49購13","2.21","1.45","2.02","13","139890","69000","1.38"
"11405","075436","南亞科元大49購14","2.55","1.29","2.22","39","739850","333000","6.66"
"11405","075437","南亞科元大49購15","1.56","0.97","1.23","52","1697320","1373000","52.80"
"11405","075438","南亞科元大51購01","1.68","0.88","1.49","27","1047890","699000","13.98"
"11405","075439","友達元大49購03","0.34","0.24","0.28","18","51200","180000","3.60"
"11405","07543P","南亞科永豐49售03","2.41","0.49","0.90","39","588650","653000","13.06"
"11405","075440","全新元大49購04","0.42","0.21","0.25","19","156590","620000","12.40"
"11405","075441","冠德元大49購02","1.13","0.77","0.95","95","1990730","2080000","80.00"
"11405","075442","皇昌元大49購11","0.56","0.50","0.52","9","88610","170000","3.40"
"11405","075443","長榮元大4B購03","0.72","0.72","0.72","1","163440","227000","4.54"
"11405","075444","長榮元大4C購01","2.30","1.22","1.82","53","3542250","1942000","71.92"
"11405","075445","長榮元大51購03","2.72","1.41","1.95","82","3787350","1934000","69.07"
"11405","075446","萬海元大49購06","6.65","2.27","3.10","113","3364310","1083000","21.66"
"11405","075447","慧洋元大49購14","0.90","0.55","0.73","5","39420","54000","1.08"
"11405","075449","晶豪科元大49購04","0.47","0.16","0.39","8","43180","108000","2.16"
"11405","07544P","川湖統一51售04","0.64","0.38","0.50","406","5578220","11118000","222.36"
"11405","075451","智原元大49購04","1.82","1.09","1.40","27","697810","497000","9.94"
"11405","075452","健鼎元大49購01","1.20","0.79","1.03","19","153710","149000","5.51"
"11405","075454","創意元大49購07","0.68","0.53","0.63","53","1377070","2185000","43.70"
"11405","075455","群創元大49購05","0.74","0.68","0.69","4","112980","162000","3.24"
"11405","075456","世芯元大49購15","1.97","0.88","1.48","42","1692110","1138000","45.52"
"11405","075457","永崴控元大49購01","0.76","0.64","0.71","58","1058210","1487000","29.74"
"11405","075458","立積元大49購05","0.42","0.25","0.32","61","1739920","5295000","105.90"
"11405","075459","迎廣元大49購02","0.44","0.27","0.30","5","26310","87000","1.74"
"11405","07545P","南亞科統一49售01","0.66","0.21","0.29","356","3037960","10252000","205.04"
"11405","075460","亞翔元大49購13","0.83","0.60","0.71","67","3156770","4413000","176.52"
"11405","075461","力成元大49購02","0.41","0.36","0.37","6","107570","287000","11.03"
"11405","075462","緯穎元大49購06","1.83","1.03","1.32","126","6436880","4864000","194.56"
"11405","075463","緯穎元大49購07","1.76","0.97","1.50","112","8391490","5559000","213.80"
"11405","075464","緯穎元大4B購03","1.74","0.90","1.52","63","4506300","2962000","113.92"
"11405","075465","緯穎元大4C購03","1.87","1.09","1.60","147","11788550","7347000","237.00"
"11405","075466","緯穎元大51購02","1.67","1.12","1.44","55","3937520","2734000","109.36"
"11405","075467","富世達元大49購06","1.03","0.52","0.83","49","2424910","2892000","57.84"
"11405","075468","富世達元大49購07","1.68","0.58","1.19","349","10406290","8706000","174.12"
"11405","075469","富世達元大49購08","0.70","0.36","0.55","39","889340","1598000","31.96"
"11405","07546P","川湖國票4A售06","1.80","1.10","1.34","82","593220","440000","44.00"
"11405","075470","一詮第一49購01","0.97","0.89","0.93","12","339250","362000","7.24"
"11405","075471","立積第一49購01","0.89","0.50","0.77","18","140100","180000","3.60"
"11405","075472","矽力第一49購01","1.76","1.07","1.31","20","382240","290000","5.80"
"11405","075473","一詮國泰4A購01","0.60","0.38","0.48","42","367030","764000","37.26"
"11405","075474","世芯國泰4A購03","2.35","0.98","1.92","71","2106610","1092000","49.63"
"11405","075475","和大國票4A購03","0.65","0.39","0.46","12","62030","132000","2.64"
"11405","075476","漢翔國票4A購01","4.45","3.76","4.06","13","1912270","470000","58.75"
"11405","075477","智原國票4A購04","1.38","0.53","0.86","4","98070","114000","11.40"
"11405","075478","訊芯國票4A購02","0.52","0.23","0.43","31","137520","319000","10.63"
"11405","075479","喬山台新49購01","1.15","0.55","0.80","25","375610","465000","9.30"
"11405","07547P","昆盈國票49售02","2.28","1.42","1.82","155","1992530","1094000","218.80"
"11405","075480","鴻準台新49購01","1.32","0.69","1.02","11","100290","98000","3.26"
"11405","075481","大成鋼富邦4A購04","0.25","0.17","0.18","3","13000","70000","1.00"
"11405","075482","大同富邦49購03","0.70","0.33","0.41","163","2712730","6484000","92.62"
"11405","075483","裕民富邦4B購03","0.36","0.24","0.30","14","33590","111000","1.58"
"11405","075484","長榮航富邦49購01","1.36","0.75","1.13","142","3718340","3262000","46.60"
"11405","075485","慧洋富邦49購03","0.26","0.20","0.22","6","22600","100000","1.42"
"11405","075486","群創富邦49購01","0.73","0.56","0.66","52","1132640","1712000","24.45"
"11405","075487","材料富邦4C購02","0.70","0.52","0.61","69","1011760","1634000","16.34"
"11405","075488","旺宏中信4A購01","1.18","0.94","1.03","57","1140360","1098000","21.96"
"11405","07548P","台光電國票4A售02","1.61","0.58","1.09","299","2807370","2568000","256.80"
"11405","075490","群創中信49購01","0.45","0.20","0.35","36","324990","906000","18.12"
"11405","075491","群創中信49購02","0.75","0.42","0.62","68","1513680","2440000","24.40"
"11405","075492","材料中信49購04","0.67","0.36","0.46","6","89300","192000","1.92"
"11405","075493","立積中信4A購01","0.83","0.29","0.60","20","290850","478000","9.56"
"11405","075494","力成中信49購01","0.32","0.28","0.30","11","50100","162000","1.62"
"11405","075495","臺股指中信4A購11","0.07","0.06","0.06","2","2600","40000","0.20"
"11405","075496","佳能永豐53購01","1.89","0.85","1.50","75","1661370","1103000","22.06"
"11405","075497","陽明永豐49購03","3.32","1.44","2.37","36","1480290","623000","12.46"
"11405","075498","漢翔永豐49購01","1.25","0.95","1.17","44","1156520","984000","19.68"
"11405","075499","漢翔永豐49購02","1.68","0.74","1.30","163","1563530","1199000","23.98"
"11405","07549P","FBNQ2X凱基49售04","2.18","1.08","1.45","34","2010730","1379000","27.58"
"11405","075500","大立光永豐49購04","1.13","0.46","0.57","14","141860","246000","4.92"
"11405","075501","大立光永豐49購05","0.79","0.45","0.59","64","1362920","2293000","45.86"
"11405","075502","創意永豐4B購03","0.85","0.65","0.75","36","555340","740000","14.80"
"11405","075503","群創永豐49購03","0.40","0.30","0.35","7","36480","104000","2.08"
"11405","075504","貿聯永豐4A購02","9.55","6.25","8.12","122","12284700","1512000","30.24"
"11405","075505","材料永豐59購01","1.73","1.29","1.38","24","569520","412000","8.24"
"11405","075506","臺股指永豐4B購07","0.96","0.46","0.68","145","1258900","1842000","36.84"
"11405","075507","台塑統一5B購01","0.46","0.46","0.46","1","9200","20000","0.40"
"11405","075508","喬山統一55購01","0.45","0.33","0.39","9","209570","532000","10.64"
"11405","075509","長榮統一53購02","1.26","0.67","1.15","39","1511030","1309000","26.18"
"11405","07550P","南亞科凱基49售02","2.40","2.40","2.40","1","2400","1000","0.03"
"11405","075510","大立光統一53購01","0.85","0.57","0.74","126","3280160","4418000","88.36"
"11405","075511","材料統一53購02","0.62","0.49","0.54","8","38940","71000","1.42"
"11405","075512","台灣50元富49購27","8.15","5.05","7.22","38","780450","108000","2.16"
"11405","075513","中50元富4B購02","1.42","0.39","0.51","9","43790","85000","3.03"
"11405","075514","大成鋼元富49購08","0.43","0.26","0.32","4","12800","40000","1.42"
"11405","075515","一詮元富49購03","0.67","0.51","0.58","14","1001330","1716000","34.32"
"11405","075516","長榮元富49購05","8.30","4.47","5.25","8","241560","46000","3.28"
"11405","075517","裕民元富49購02","0.63","0.52","0.57","2","72450","126000","4.50"
"11405","075519","欣興元富49購03","1.69","0.72","1.18","160","3527820","2979000","106.39"
"11405","07551P","南電凱基49售02","3.83","2.22","3.32","55","3569780","1075000","34.67"
"11405","075521","世芯元富4C購04","1.06","0.52","0.72","10","164550","226000","4.52"
"11405","075522","時碩元富4A購02","0.38","0.38","0.38","3","19380","51000","1.27"
"11405","075523","材料元富49購07","1.10","0.64","0.89","32","1293540","1450000","50.87"
"11405","075524","緯穎元富49購09","1.73","1.61","1.67","2","3340","2000","0.08"
"11405","075525","富世達元富49購01","0.68","0.20","0.49","12","352740","708000","16.85"
"11405","075527","雲豹元富49購01","1.26","0.66","0.91","60","861070","941000","38.40"
"11405","075528","泓德元富4A購03","2.13","1.21","1.70","169","8849830","5184000","73.01"
"11405","075529","T50正2凱基49購08","1.31","0.60","1.04","58","1007370","968000","19.36"
"11405","07552P","華通群益49售01","2.96","2.05","2.23","13","183270","82000","3.24"
"11405","075530","日本反凱基4B購01","0.63","0.46","0.57","30","235410","412000","8.24"
"11405","075532","元日2X凱基55購01","0.78","0.55","0.66","65","1299000","1955000","39.10"
"11405","075533","中興電凱基49購04","1.43","0.74","1.13","102","1716630","1509000","48.67"
"11405","075535","上銀凱基49購11","1.06","0.43","0.70","28","336370","478000","15.93"
"11405","075536","華泰凱基4A購01","1.93","0.90","1.59","137","1965820","1230000","39.67"
"11405","075537","華邦電凱基49購08","0.78","0.32","0.52","8","51270","97000","3.23"
"11405","075538","智邦凱基49購06","3.10","2.19","2.87","75","2404540","835000","41.75"
"11405","075539","漢唐凱基49購03","4.91","1.99","2.80","56","1308850","467000","15.06"
"11405","07553P","華邦電群益53售01","1.25","0.90","1.19","11","344770","288000","11.49"
"11405","075540","南亞科凱基4A購05","2.58","0.90","1.67","36","379000","226000","7.29"
"11405","075541","友達凱基49購02","1.13","0.73","0.93","9","127380","136000","4.53"
"11405","075542","皇昌凱基49購06","2.36","1.26","1.79","82","2025190","1128000","36.38"
"11405","075543","長榮凱基49購05","3.91","1.51","2.52","81","2291710","908000","29.29"
"11405","075544","裕民凱基49購06","1.26","0.65","0.94","9","139360","147000","4.90"
"11405","075545","萬海凱基49購05","6.00","2.49","4.00","49","1618460","404000","13.03"
"11405","075546","慧洋凱基49購08","0.81","0.50","0.65","31","292250","446000","14.38"
"11405","075547","文曄凱基4A購01","1.76","1.32","1.57","115","2879250","1832000","36.64"
"11405","075548","健鼎凱基49購02","2.08","1.48","1.68","36","563780","334000","11.13"
"11405","075549","創意凱基4B購03","1.11","0.80","0.94","18","326300","344000","11.09"
"11405","07554P","台光電群益4B售03","1.36","0.48","0.75","264","3359630","4468000","151.66"
"11405","075551","世芯凱基49購12","2.27","0.75","1.24","109","8234640","6591000","131.82"
"11405","075552","亞翔凱基49購06","1.95","1.47","1.62","18","298480","184000","6.13"
"11405","075553","力成凱基49購03","0.62","0.43","0.47","50","1276600","2712000","84.75"
"11405","075554","台塑化凱基4B購01","3.08","2.35","2.81","32","563400","200000","6.66"
"11405","075555","緯穎凱基4A購07","4.15","2.63","3.49","174","4244870","1216000","39.22"
"11405","075556","富世達凱基49購05","0.85","0.28","0.63","24","425760","672000","21.00"
"11405","075557","世紀鋼凱基49購03","2.11","1.64","1.88","28","969570","514000","16.06"
"11405","075558","臺股指凱基53購03","3.52","2.62","3.08","48","5205540","1685000","33.70"
"11405","075559","S&P正2元大4A購01","1.27","0.70","0.89","7","36780","41000","0.82"
"11405","07555P","全新群益53售01","1.51","1.32","1.41","13","106170","75000","15.00"
"11405","075560","臺指2X元大4B購01","0.77","0.46","0.63","92","1089100","1724000","34.48"
"11405","075561","中50元大4C購01","0.45","0.30","0.34","7","58020","166000","3.32"
"11405","075562","華城元大49購26","0.90","0.56","0.78","12","149120","190000","3.80"
"11405","075563","和大元大49購08","0.65","0.46","0.58","18","367620","628000","11.70"
"11405","075564","旺宏元大49購04","1.50","1.35","1.40","7","267160","190000","3.80"
"11405","075565","華邦電元大49購21","0.82","0.59","0.66","34","1030020","1556000","62.24"
"11405","075566","智邦元大49購07","2.39","1.37","2.03","102","3230100","1591000","63.64"
"11405","075567","智邦元大49購08","2.32","1.00","2.10","112","3754230","1782000","66.00"
"11405","075568","智邦元大4A購05","2.80","1.51","2.46","216","9207640","3733000","149.32"
"11405","075569","佳能元大49購04","0.51","0.33","0.44","61","520420","1182000","23.48"
"11405","075570","南亞科元大49購17","1.44","0.65","1.33","14","472620","354000","7.08"
"11405","075571","南亞科元大4C購02","1.76","0.84","1.03","4","238200","230000","4.60"
"11405","075572","南亞科元大51購02","1.49","0.72","1.08","22","643100","591000","11.82"
"11405","075573","全新元大49購05","0.43","0.26","0.34","77","2167450","6272000","125.44"
"11405","075574","長榮元大4B購04","2.76","1.33","2.02","182","6753580","3343000","66.86"
"11405","075575","長榮元大4C購02","2.67","1.32","1.99","75","5821930","2912000","58.24"
"11405","075576","長榮元大51購04","3.00","1.47","2.31","71","3711000","1602000","32.04"
"11405","075577","新興元大49購05","0.81","0.57","0.70","10","270620","386000","7.72"
"11405","075578","裕民元大49購08","1.17","0.69","0.80","21","656210","812000","16.24"
"11405","075579","裕民元大49購09","1.32","0.64","1.01","51","1729740","1707000","34.14"
"11405","075580","裕民元大49購10","0.10","0.08","0.09","2","2700","30000","0.60"
"11405","075581","慧洋元大49購15","1.26","0.66","0.86","17","302560","348000","6.96"
"11405","075582","慧洋元大49購16","1.46","0.78","1.03","37","1043760","1006000","20.12"
"11405","075584","威強電元大49購11","0.44","0.38","0.38","3","198280","518000","10.36"
"11405","075585","智原元大49購05","0.51","0.22","0.38","14","336080","871000","17.42"
"11405","075586","欣興元大49購20","1.06","0.62","0.78","56","2572940","3293000","65.86"
"11405","075587","欣興元大49購21","0.88","0.38","0.68","89","1892940","2761000","55.22"
"11405","075588","健鼎元大49購02","1.12","0.79","0.86","15","204940","236000","7.86"
"11405","075589","富華新元大49購05","0.76","0.65","0.71","18","145390","202000","3.75"
"11405","07558P","景碩群益53售01","1.49","1.48","1.48","2","2970","2000","0.40"
"11405","075590","華晶科元大49購03","1.13","0.58","0.94","96","1361260","1446000","28.92"
"11405","075591","玉晶光元大49購05","1.03","0.75","0.92","82","979880","1061000","21.22"
"11405","075592","群創元大51購03","0.59","0.38","0.56","24","852460","1514000","30.28"
"11405","075593","華擎元大49購02","0.96","0.42","0.73","19","213920","292000","5.84"
"11405","075594","時碩元大49購01","0.82","0.54","0.57","7","88540","155000","5.34"
"11405","075595","時碩元大49購02","0.87","0.57","0.76","14","322760","421000","8.42"
"11405","075596","時碩元大49購03","0.93","0.66","0.82","46","846860","1032000","20.64"
"11405","075597","材料元大49購09","0.83","0.69","0.72","16","431690","598000","11.96"
"11405","075599","材料元大4C購03","0.84","0.72","0.79","17","169200","212000","4.24"
"11405","075600","材料元大51購08","0.64","0.48","0.48","10","144860","297000","5.94"
"11405","075601","立積元大49購06","0.36","0.22","0.31","18","410280","1314000","26.28"
"11405","075602","緯穎元大4B購04","2.22","1.30","1.79","145","6325290","3525000","125.89"
"11405","075603","緯穎元大4C購04","2.16","1.40","1.78","106","6541710","3656000","146.24"
"11405","075604","緯穎元大51購03","1.78","1.06","1.39","105","5646170","4058000","156.07"
"11405","075605","振樺電元大49購01","1.96","1.00","1.42","87","3112560","2187000","43.74"
"11405","075606","美利達元大49購01","0.27","0.16","0.23","3","28720","122000","2.44"
"11405","075608","美利達元大49購03","0.35","0.16","0.30","30","854620","2814000","108.23"
"11405","075609","華城群益49購08","1.75","1.45","1.63","18","702580","431000","17.24"
"11405","07560P","玉晶光群益53售01","3.15","2.74","2.95","8","150620","51000","2.03"
"11405","075612","東鹼群益49購03","0.97","0.74","0.80","55","1951490","2416000","96.56"
"11405","075613","中鋼群益4B購03","0.65","0.45","0.59","12","273550","458000","18.32"
"11405","075615","鴻海群益51購04","1.35","0.97","1.09","38","2007780","1831000","177.76"
"11405","075617","鴻海群益53購04","1.75","1.65","1.69","4","240270","142000","5.68"
"11405","075618","鴻海群益54購01","2.36","1.77","1.93","25","480160","248000","9.72"
"11405","07561P","材料群益49售04","2.05","1.85","1.95","23","4742900","2420000","69.16"
"11405","075620","華泰群益49購01","1.00","0.90","0.94","5","18940","20000","0.80"
"11405","075621","旺宏群益49購03","1.65","1.29","1.51","38","1018900","672000","26.76"
"11405","075622","旺宏群益49購04","1.70","1.14","1.39","55","1227390","879000","34.95"
"11405","075623","台光電群益49購03","4.56","2.24","3.22","88","1734760","538000","107.60"
"11405","075624","聯發科群益4B購05","1.27","1.04","1.08","3","69520","64000","2.56"
"11405","075625","聯發科群益59購01","1.99","1.52","1.87","116","8523880","4535000","235.09"
"11405","075627","皇昌群益53購01","1.46","0.89","1.23","51","221890","180000","7.20"
"11405","075628","長榮航群益49購03","2.08","1.21","1.80","92","5572310","3087000","122.89"
"11405","075629","漢翔群益4A購01","1.06","0.55","0.69","14","110800","159000","6.22"
"11405","07562P","矽格群益49售02","1.73","1.51","1.69","4","108360","64000","2.55"
"11405","075630","大立光群益49購08","2.01","1.33","1.57","50","2630130","1667000","37.39"
"11405","075633","宏達電凱基47購01","0.01","0.01","0.01","2","1850","185000","37.00"
"11405","075634","欣興群益49購05","0.87","0.51","0.63","73","1173300","1852000","74.08"
"11405","075635","健鼎群益49購01","1.79","1.29","1.63","36","1304720","800000","31.93"
"11405","075637","長榮凱基47購01","1.58","0.82","0.95","9","224900","235000","47.00"
"11405","075638","日電貿群益49購02","1.79","0.96","1.59","78","4146450","2592000","103.26"
"11405","075639","玉晶光群益49購03","1.21","1.12","1.17","4","7070","6000","0.24"
"11405","07563P","啟碁群益53售01","2.04","1.79","1.91","31","1613080","843000","33.35"
"11405","075641","群創群益49購05","0.71","0.37","0.54","35","388140","718000","27.31"
"11405","075642","嘉澤群益49購04","0.69","0.50","0.58","37","2245710","3813000","181.74"
"11405","075643","智易群益49購01","1.74","1.01","1.33","93","1674140","1250000","48.67"
"11405","075644","世芯群益49購14","3.55","1.11","2.35","260","4159010","1767000","42.93"
"11405","075645","新唐群益49購01","0.57","0.38","0.45","25","167310","364000","14.56"
"11405","075647","台表科群益4A購01","0.71","0.58","0.65","67","1201640","1825000","69.25"
"11405","075648","矽力群益49購01","1.24","1.24","1.24","2","24800","20000","0.80"
"11405","075649","瑞祺群益49購02","0.17","0.14","0.15","6","2680","17000","3.40"
"11405","07564P","臺股指群益4A售17","1.26","0.99","1.03","12","537240","520000","17.82"
"11405","075650","達發群益49購01","0.93","0.63","0.79","75","1116150","1398000","64.06"
"11405","075651","緯穎群益49購08","2.41","1.26","1.70","72","1957840","1149000","45.43"
"11405","075652","洋基群益49購02","2.27","1.46","1.97","98","3897190","1969000","77.73"
"11405","075653","富世達群益4C購01","0.75","0.71","0.73","4","20700","28000","1.12"
"11405","075654","富世達群益51購01","0.77","0.29","0.43","32","197760","450000","17.77"
"11405","075655","來億群益49購03","1.35","0.66","1.18","36","558320","472000","18.88"
"11405","075656","勤誠群益49購03","2.16","0.98","1.54","94","2109410","1362000","54.48"
"11405","075657","勤誠群益4B購01","2.35","1.64","2.04","28","846300","413000","16.49"
"11405","075658","臺股指群益4B購12","0.89","0.63","0.69","7","19330","28000","1.10"
"11405","07565P","台灣50元富49售10","15.20","9.70","11.25","14","1383750","123000","6.15"
"11405","075660","所羅門第一49購03","1.49","0.61","0.97","23","171940","177000","3.54"
"11405","075662","立積第一49購02","0.80","0.36","0.60","4","22970","38000","0.76"
"11405","075663","矽力第一49購02","1.50","0.70","0.89","25","421800","472000","9.44"
"11405","075664","台積電中信49購06","0.82","0.66","0.73","13","222630","303000","3.78"
"11405","075665","台積電中信49購07","0.76","0.63","0.72","10","251330","347000","2.31"
"11405","075666","亞翔中信4A購02","0.53","0.43","0.45","6","63180","138000","2.76"
"11405","075667","華城永豐4C購01","1.89","1.19","1.42","93","3338860","2342000","33.45"
"11405","075668","川湖永豐4C購02","1.97","1.33","1.74","98","2952730","1693000","18.81"
"11405","07566P","滬深2X元富49售02","1.99","1.86","1.92","2","11550","6000","0.33"
"11405","075671","台積電永豐63購02","1.61","1.35","1.46","53","2139290","1462000","29.24"
"11405","075673","英業達永豐49購02","4.22","3.30","3.57","71","1667300","466000","9.32"
"11405","075677","全新永豐4A購02","6.50","3.41","5.13","135","6012410","1171000","23.42"
"11405","075679","長榮永豐49購02","10.40","3.95","7.01","137","12787460","1824000","36.48"
"11405","07567P","鴻海元富49售06","1.89","1.75","1.83","5","299590","163000","10.86"
"11405","075680","大銀永豐4C購01","0.84","0.36","0.58","95","799930","1368000","27.36"
"11405","075682","緯穎永豐49購06","1.54","1.04","1.22","28","702040","572000","14.30"
"11405","075683","來億永豐49購01","1.33","0.49","0.80","71","1353630","1685000","33.70"
"11405","075684","台積電統一63購03","1.06","0.90","0.94","10","144020","152000","1.26"
"11405","075685","英業達統一53購02","0.54","0.47","0.50","54","975700","1916000","38.32"
"11405","075686","奇鋐統一53購01","1.35","0.88","1.08","20","491180","452000","9.04"
"11405","075687","華晶科統一53購02","0.61","0.57","0.59","5","140400","235000","4.70"
"11405","075688","華城富邦4A購01","0.67","0.42","0.56","120","1103940","1961000","28.01"
"11405","07568P","南亞科元富4A售03","1.23","0.77","0.85","6","72600","85000","4.04"
"11405","075690","華泰富邦49購02","0.82","0.50","0.71","72","1293740","1799000","17.99"
